unit_id,ecephys_structure_acronym,stimulus,block,R_tot,tau_R,tau_single,tau_double,firing_rate,median_ISI,CV_ISI,structure_name,layer
951025923,VISrl,spontaneous,averaged,0.10189084356026432,0.0462544445362688,0.5977600208510477,0.10202602139000662,1.1304731235217862,0.13671875,2.072035,RL,5
951025952,VISrl,spontaneous,averaged,0.03360641163377289,0.0072958143226179,1.2158561549065767,1.215495375001023,26.942161830510525,0.032714844,0.66624457,RL,5
951026044,VISp,spontaneous,averaged,0.06495772976740521,0.13146919149159214,2.072164035164797,1.1458782211523977,4.75762768057631,0.104003906,1.8674834,V1,6
951026074,VISp,spontaneous,averaged,0.0699811944455992,0.11170271845891722,0.6990892519168354,0.6990861915117723,4.443746654484951,0.091796875,1.9424493,V1,6
951026094,VISp,spontaneous,averaged,0.050729631642244345,0.17526822533276928,0.6607857895254495,0.622190202465522,1.448851325205762,0.22045898,1.7892665,V1,6
951026128,VISp,spontaneous,averaged,0.11138329149884152,0.11966330773311648,0.5367286934856667,0.5321486228598334,1.4533162177410837,0.13183594,2.757808,V1,6
951026138,VISp,spontaneous,averaged,0.1064567298889896,0.13760231824271194,0.6412870074226762,0.6412953463884093,0.8429660885312941,0.19604492,2.5055187,V1,6
951026176,VISp,spontaneous,averaged,0.02540052852021861,0.03160959424413637,0.28166449344757216,0.2816644330775481,0.556232910415549,0.8442383,1.5619031,V1,6
951026213,VISrl,spontaneous,averaged,0.056428051633940796,0.0676341018395595,2.0952499631456956,2.095214706359747,10.605503984292637,0.076660156,0.87865007,RL,5
951026244,VISp,spontaneous,averaged,0.0662919623865406,0.15747143967068777,2.8591235912085673,3.7782868874290636,20.084175414221907,0.030761719,1.7686079,V1,6
951026276,VISrl,spontaneous,averaged,0.025815686975863665,0.11536400332513595,1.0508038309544785,1.0021549161899725,25.79871370313563,0.032226562,0.7811446,RL,5
951026305,VISrl,spontaneous,averaged,0.05821757271624023,0.0019249999999999996,0.11941056497189803,0.08807914612226712,17.09105032983349,0.0234375,1.5357248,RL,5
951026361,VISrl,spontaneous,averaged,0.0651621999226888,0.01682899206211175,0.4317850101094074,0.03508145252173527,2.847133778239431,0.10961914,1.8066391,RL,5
951026372,VISp,spontaneous,averaged,0.07388130918319463,0.0740423023863218,0.8986947455696747,0.8554417467104476,5.834389207323466,0.06933594,2.6977906,V1,5
951026397,VISp,spontaneous,averaged,0.05395091566589545,0.10070571954282695,-4242.766165176255,4.457935676724496,25.579412354894796,0.026855469,1.4086783,V1,5
951026419,VISp,spontaneous,averaged,0.37993032429001106,0.021276239982520328,0.05816550476794295,0.05362000688702795,3.617070203746064,0.009277344,4.308997,V1,5
951026428,VISp,spontaneous,averaged,0.21355364711303368,0.06324946114900985,0.28883770803544184,0.28884045004358394,1.6113739031798306,0.0546875,3.505055,V1,5
951026434,VISrl,spontaneous,averaged,0.06234805226636082,0.02173431063546787,0.5955215852585504,0.5955259216449232,15.201765065199115,0.057617188,0.64105535,RL,5
951026446,VISp,spontaneous,averaged,0.10215933113408404,0.13855209012689612,0.6293917894201675,0.47857589224223757,0.1387801051069573,1.0461426,1.779671,V1,5
951026454,VISrl,spontaneous,averaged,0.07701730515710022,0.0037768509499077336,0.22280724861985085,0.17086293519554158,19.045513895416903,0.046875,0.5863916,RL,5
951026482,VISp,spontaneous,averaged,0.04789368574985855,0.02678999032646104,0.1561631948317937,0.15616506974057134,0.7130371719327921,0.5073242,1.5561459,V1,4
951026492,VISp,spontaneous,averaged,0.17219310452608447,0.016730157193454314,0.029667786887586395,0.02966622130068555,0.8675996810115282,0.06640625,2.6250265,V1,5
951026503,VISp,spontaneous,averaged,0.05434418214504773,0.14219271338011363,0.9197848986937236,0.9198089217265809,1.9701066745825668,0.19458008,1.9064233,V1,5
951026509,VISp,spontaneous,averaged,0.05223876998725221,0.020927832066235837,0.17061242609749888,0.1565632773140584,0.9097218502001392,0.39111328,1.6227474,V1,4
951026523,VISp,spontaneous,averaged,0.18478715819066066,0.011858126954862366,0.031969078294490694,0.03196905427652124,2.4615794178375334,0.028320312,2.007136,V1,5
951026533,VISrl,spontaneous,averaged,0.03314568617721837,0.09059413761544995,1.5844977311379114,1.5847010954877594,4.425399202021808,0.16015625,1.0675343,RL,5
951026542,VISp,spontaneous,averaged,0.1516808231996937,0.02187980803640913,0.06341610248700474,0.06341599607525328,4.979919372707161,0.03564453,2.1916578,V1,5
951026546,VISp,spontaneous,averaged,0.1108270643288704,0.020649059872496628,0.11314988351382382,0.11142248210914572,0.7338570163318165,0.24560547,1.8191514,V1,2/3
951026551,VISp,spontaneous,averaged,0.05983123820182403,0.062635,0.12401381588375253,0.12367889072872423,2.3123350643011595,0.17089844,1.5113505,V1,5
951026569,VISp,spontaneous,averaged,0.09783534413753284,0.01677241928454567,0.11889124419485546,0.1188640559018123,0.6474574329117228,0.30908203,2.0728645,V1,2/3
951026579,VISp,spontaneous,averaged,0.09213217659691728,0.005851379247291367,1.0095481898761967,1.0098676886231241,18.36061702546431,0.052246094,0.50863475,V1,5
951026589,VISp,spontaneous,averaged,0.13106097073100428,0.07164613952599312,0.46581246624633377,0.39049583303134694,0.8601977261378276,0.13452148,2.7871213,V1,5
951026593,VISp,spontaneous,averaged,0.052910302248528246,0.01753770475297643,0.14487895561826813,0.13813051633129586,0.33074622142879745,1.0175781,1.7514557,V1,2/3
951026611,VISp,spontaneous,averaged,0.08597487448338546,0.15758117430688906,0.8350158513048487,0.7961963081622373,2.0371215631733115,0.13720703,2.4720902,V1,5
951026620,VISp,spontaneous,averaged,0.025475195514700916,0.12281297167970481,0.6694483723185862,0.6268108482798855,6.065909636727807,0.09423828,1.3061337,V1,5
951026640,VISp,spontaneous,averaged,0.038588337230121124,0.16288105814564616,1.0140330441908578,0.805928791427196,6.249382800988888,0.10839844,1.588926,V1,5
951026643,VISp,spontaneous,averaged,0.06018250554329929,0.014626525089664721,0.014386539716899635,0.012580390211678593,0.21993026363194038,1.7207031,1.7341425,V1,2/3
951026700,VISp,spontaneous,averaged,0.05399548760506919,0.050084748537367,0.6737403175439686,0.6737690045551313,10.00893883109091,0.08203125,0.84501135,V1,5
951026717,VISp,spontaneous,averaged,0.08492296703586896,0.0033870653154061095,0.26669927257803144,0.010135758149336435,23.39042782454608,0.036621094,0.60582876,V1,5
951026722,VISrl,spontaneous,averaged,0.0204935446550393,0.10274477205515833,0.6997154329495072,0.6224238536249362,5.2395381852653795,0.107910156,1.4698255,RL,4
951026727,VISp,spontaneous,averaged,0.07095686950100226,0.12161635524648426,0.4066685761564986,0.38306770781886973,0.5295292162527717,0.35253906,2.0272195,V1,5
951026750,VISrl,spontaneous,averaged,0.07481664816541671,0.051144397548430046,0.40575992725612053,0.24027337055151263,1.0032233737176102,0.20263672,1.8886883,RL,4
951026757,VISp,spontaneous,averaged,0.07049283566842554,0.039910989552261154,0.12223245549101122,0.11174437682885233,0.1864389099187272,1.2631836,1.8353361,V1,2/3
951026777,VISrl,spontaneous,averaged,0.0452747523373902,0.04108599098959935,0.2998620238204195,0.2998526119801179,5.010007126395918,0.080566406,1.6360468,RL,4
951026779,VISp,spontaneous,averaged,0.051819383585659795,0.07944039691116235,0.8104237053455675,0.8104312996107877,7.408909048742379,0.08544922,1.5253171,V1,5
951026810,VISp,spontaneous,averaged,0.062070617903097786,0.14048096293240503,1.092694107448722,0.9569370778130285,1.2869470036308066,0.21875,2.1869314,V1,5
951026830,VISp,spontaneous,averaged,0.03772974004104114,0.1444769434222841,0.7797425631020888,0.7797887348159528,3.110893976046741,0.15917969,1.7612374,V1,5
951026850,VISp,spontaneous,averaged,0.04828267677155536,0.12959183483592276,0.9230786204223288,0.8408559316613872,3.01700909613108,0.1508789,1.7062907,V1,5
951026870,VISp,spontaneous,averaged,0.05728881083194924,0.17191807511654594,0.6192983881343799,0.6192548460547737,1.8251847688052285,0.19140625,2.2054372,V1,4
951026880,VISp,spontaneous,averaged,0.05704368514031147,0.11624461794519869,1.4942927298363626,1.494231315654368,11.11521115207326,0.07714844,0.70203626,V1,5
951026930,VISrl,spontaneous,averaged,0.030301539179243515,0.006011573634311474,0.23127536904969348,0.03262237104275225,17.712925015109462,0.029296875,1.2482641,RL,4
951026934,VISp,spontaneous,averaged,0.08333914699044467,0.12169688154697468,0.9105854781074028,0.7216760879563989,1.6512352483469757,0.17529297,2.1422875,V1,4
951026938,VISp,spontaneous,averaged,0.13509434731637782,0.11703203892960985,1.105870274732141,0.5801479640171402,1.198373709504335,0.118652344,3.2701654,V1,6
951026957,VISrl,spontaneous,averaged,0.07167150656303509,0.023508396821377904,0.20098070611184968,0.16550172014216627,0.8314209861144989,0.28076172,1.7493446,RL,4
951026965,VISp,spontaneous,averaged,0.052861826831477866,0.09730834688510721,0.8407616080078579,0.6826867466360562,10.406626658206442,0.05810547,1.632051,V1,4
951026985,VISp,spontaneous,averaged,0.059638062771204065,0.12346309062010435,0.8759021685339311,0.8758920893292824,3.2593612255057134,0.13134766,2.0331583,V1,4
951026996,VISp,spontaneous,averaged,0.048011217250913056,0.11904025489295982,0.9974936544248206,0.9807648314427682,22.705825726607245,0.03564453,0.76584715,V1,4
951027031,VISp,spontaneous,averaged,0.08118020937059366,0.0934691994818623,0.5839538220662964,0.459312998903994,1.78593992414947,0.14404297,2.1060748,V1,4
951027043,VISp,spontaneous,averaged,0.05584439730472122,0.12425674233541237,0.7248943047229182,0.6705496203592208,2.1051408893758596,0.15673828,2.2831516,V1,4
951027056,VISrl,spontaneous,averaged,0.19216258933113853,0.04279365630226911,0.5461339528486162,0.8164905050181862,3.1730715484247365,0.033447266,3.1181643,RL,4
951027096,VISp,spontaneous,averaged,0.10826292621084538,0.06103775714970083,0.4195070109515624,0.35464550124136035,0.4122262476466297,0.2421875,2.127993,V1,4
951027174,VISp,spontaneous,averaged,0.04772263877980361,0.14886327291046655,0.502904725538459,0.5029066053357049,1.344382300973187,0.23242188,1.958209,V1,4
951027194,VISp,spontaneous,averaged,0.08877547264989553,0.05516258680607343,0.38693963405034804,0.3960222273751126,1.3232779053102868,0.13867188,2.007404,V1,4
951027209,VISrl,spontaneous,averaged,0.08036253382516412,0.0,0.07120275666635298,0.07120914628801885,0.14115760309699607,3.0234375,1.4769281,RL,4
951027242,VISp,spontaneous,averaged,0.16244723425651128,0.0098832017683523,0.024778153117153565,0.023692326372327658,0.5165164398140737,0.1875,2.1710212,V1,4
951027283,VISp,spontaneous,averaged,0.04822560465872432,0.04397979764205532,0.54353491542401,0.5435335771154826,19.825655807352614,0.025390625,1.6511256,V1,4
951027305,VISp,spontaneous,averaged,0.06794265058907886,0.06155670706809822,0.23649111458897906,0.23649100811095866,0.8808429411270666,0.2685547,1.6184068,V1,4
951027351,VISp,spontaneous,averaged,0.14378358860913074,0.04734907617423772,0.3287479255834631,0.3287479180101386,2.6413579959871742,0.048339844,2.3713114,V1,4
951027437,VISrl,spontaneous,averaged,0.03447119202755313,0.018154749572296108,0.21017499290065444,0.21017669663894797,0.23577497644095807,1.7714844,1.424629,RL,2/3
951027479,VISrl,spontaneous,averaged,0.05311633858668406,0.034015096742879995,0.4992646975373023,0.4289071436324245,0.41377084643923445,0.8652344,1.7357277,RL,2/3
